subject_id,workflow_id,task,reducer,data.stable,data.unsure,data.extended-blob,data.aggregation_version,data.transient-variable,data.artefact
70796450,19109,T0,question_reducer,3.0,1.0,2.0,3.6.0,,4.0
70796451,19109,T0,question_reducer,2.0,2.0,6.0,3.6.0,,
70796452,19109,T0,question_reducer,3.0,1.0,4.0,3.6.0,2.0,
70796453,19109,T0,question_reducer,,4.0,4.0,3.6.0,1.0,1.0
70796455,19109,T0,question_reducer,4.0,1.0,4.0,3.6.0,1.0,
70796456,19109,T0,question_reducer,3.0,2.0,1.0,3.6.0,2.0,1.0
70796457,19109,T0,question_reducer,7.0,,1.0,3.6.0,2.0,
70796458,19109,T0,question_reducer,2.0,,6.0,3.6.0,,2.0
70796459,19109,T0,question_reducer,1.0,2.0,5.0,3.6.0,,2.0
70796460,19109,T0,question_reducer,3.0,2.0,3.0,3.6.0,2.0,
70796462,19109,T0,question_reducer,2.0,1.0,2.0,3.6.0,1.0,4.0
70796464,19109,T0,question_reducer,3.0,2.0,5.0,3.6.0,,
70796465,19109,T0,question_reducer,6.0,2.0,1.0,3.6.0,1.0,
70796466,19109,T0,question_reducer,7.0,1.0,2.0,3.6.0,,
70796467,19109,T0,question_reducer,5.0,1.0,3.0,3.6.0,1.0,
70796469,19109,T0,question_reducer,1.0,3.0,5.0,3.6.0,1.0,
70796470,19109,T0,question_reducer,4.0,,3.0,3.6.0,1.0,2.0
70796471,19109,T0,question_reducer,4.0,2.0,4.0,3.6.0,,
70796473,19109,T0,question_reducer,3.0,4.0,3.0,3.6.0,,
70796474,19109,T0,question_reducer,,1.0,9.0,3.6.0,,
70796475,19109,T0,question_reducer,1.0,6.0,4.0,3.6.0,,
70796477,19109,T0,question_reducer,3.0,1.0,3.0,3.6.0,1.0,1.0
70796478,19109,T0,question_reducer,3.0,,5.0,3.6.0,,2.0
70796479,19109,T0,question_reducer,4.0,1.0,5.0,3.6.0,,
70796480,19109,T0,question_reducer,5.0,1.0,3.0,3.6.0,1.0,
70796481,19109,T0,question_reducer,6.0,1.0,2.0,3.6.0,,
70796482,19109,T0,question_reducer,3.0,1.0,2.0,3.6.0,2.0,
70796483,19109,T0,question_reducer,,,8.0,3.6.0,1.0,
70796485,19109,T0,question_reducer,7.0,,3.0,3.6.0,,
70796486,19109,T0,question_reducer,4.0,,4.0,3.6.0,1.0,1.0
70796487,19109,T0,question_reducer,4.0,4.0,1.0,3.6.0,1.0,
70796489,19109,T0,question_reducer,,1.0,7.0,3.6.0,,
70796490,19109,T0,question_reducer,1.0,1.0,2.0,3.6.0,3.0,3.0
70796589,19109,T0,question_reducer,2.0,1.0,1.0,3.6.0,1.0,5.0
70796590,19109,T0,question_reducer,9.0,1.0,,3.6.0,,
70796591,19109,T0,question_reducer,1.0,,3.0,3.6.0,,6.0
70796592,19109,T0,question_reducer,5.0,1.0,2.0,3.6.0,2.0,
70796593,19109,T0,question_reducer,8.0,,,3.6.0,1.0,
70796594,19109,T0,question_reducer,6.0,2.0,,3.6.0,1.0,1.0
70796595,19109,T0,question_reducer,4.0,,,3.6.0,2.0,4.0
70796596,19109,T0,question_reducer,2.0,,6.0,3.6.0,,1.0
70796597,19109,T0,question_reducer,8.0,1.0,,3.6.0,1.0,
70796598,19109,T0,question_reducer,1.0,,7.0,3.6.0,,2.0
70796600,19109,T0,question_reducer,7.0,,1.0,3.6.0,1.0,1.0
70796601,19109,T0,question_reducer,3.0,,2.0,3.6.0,,5.0
70796602,19109,T0,question_reducer,8.0,1.0,1.0,3.6.0,,
70796603,19109,T0,question_reducer,4.0,1.0,,3.6.0,,5.0
70796604,19109,T0,question_reducer,3.0,,5.0,3.6.0,,2.0
70796606,19109,T0,question_reducer,8.0,,,3.6.0,1.0,
70796607,19109,T0,question_reducer,8.0,,2.0,3.6.0,,
70796608,19109,T0,question_reducer,5.0,,3.0,3.6.0,2.0,
70796609,19109,T0,question_reducer,2.0,1.0,5.0,3.6.0,1.0,1.0
70796610,19109,T0,question_reducer,3.0,2.0,4.0,3.6.0,1.0,
70796612,19109,T0,question_reducer,3.0,,4.0,3.6.0,2.0,1.0
70796613,19109,T0,question_reducer,5.0,2.0,,3.6.0,2.0,1.0
70796614,19109,T0,question_reducer,5.0,,,3.6.0,4.0,1.0
70796615,19109,T0,question_reducer,4.0,1.0,5.0,3.6.0,,
70796617,19109,T0,question_reducer,7.0,,2.0,3.6.0,,1.0
70796618,19109,T0,question_reducer,4.0,1.0,3.0,3.6.0,1.0,1.0
70796619,19109,T0,question_reducer,8.0,,2.0,3.6.0,,
70796620,19109,T0,question_reducer,4.0,2.0,2.0,3.6.0,,1.0
70796621,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,1.0,
70796622,19109,T0,question_reducer,1.0,1.0,1.0,3.6.0,1.0,6.0
70796623,19109,T0,question_reducer,5.0,,,3.6.0,,4.0
70796624,19109,T0,question_reducer,1.0,1.0,3.0,3.6.0,,5.0
70796626,19109,T0,question_reducer,6.0,3.0,1.0,3.6.0,,
70796627,19109,T0,question_reducer,8.0,1.0,,3.6.0,,
70796628,19109,T0,question_reducer,4.0,1.0,2.0,3.6.0,3.0,
70796629,19109,T0,question_reducer,3.0,,2.0,3.6.0,1.0,3.0
70796630,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,,
70796632,19109,T0,question_reducer,8.0,,2.0,3.6.0,,
70796633,19109,T0,question_reducer,8.0,1.0,,3.6.0,1.0,
70796634,19109,T0,question_reducer,3.0,,4.0,3.6.0,2.0,
70796635,19109,T0,question_reducer,7.0,,2.0,3.6.0,,1.0
70796636,19109,T0,question_reducer,2.0,1.0,1.0,3.6.0,1.0,5.0
70796638,19109,T0,question_reducer,4.0,2.0,2.0,3.6.0,,1.0
70796639,19109,T0,question_reducer,,,8.0,3.6.0,1.0,1.0
70796640,19109,T0,question_reducer,2.0,,1.0,3.6.0,1.0,5.0
70796641,19109,T0,question_reducer,2.0,,6.0,3.6.0,,
70796642,19109,T0,question_reducer,3.0,2.0,2.0,3.6.0,2.0,1.0
70796644,19109,T0,question_reducer,4.0,3.0,,3.6.0,,3.0
70796645,19109,T0,question_reducer,3.0,2.0,,3.6.0,1.0,3.0
70796646,19109,T0,question_reducer,4.0,1.0,1.0,3.6.0,4.0,
70796647,19109,T0,question_reducer,7.0,,2.0,3.6.0,1.0,
70796648,19109,T0,question_reducer,7.0,,1.0,3.6.0,1.0,1.0
70796649,19109,T0,question_reducer,,,2.0,3.6.0,,6.0
70796650,19109,T0,question_reducer,2.0,1.0,7.0,3.6.0,,
70796652,19109,T0,question_reducer,7.0,1.0,,3.6.0,2.0,
70796653,19109,T0,question_reducer,8.0,1.0,1.0,3.6.0,,
70796654,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,1.0,1.0
70796655,19109,T0,question_reducer,4.0,2.0,,3.6.0,1.0,3.0
70796656,19109,T0,question_reducer,8.0,1.0,1.0,3.6.0,,
70796658,19109,T0,question_reducer,4.0,2.0,3.0,3.6.0,1.0,
70796659,19109,T0,question_reducer,3.0,1.0,2.0,3.6.0,1.0,3.0
70796660,19109,T0,question_reducer,5.0,2.0,,3.6.0,1.0,
70796661,19109,T0,question_reducer,6.0,,1.0,3.6.0,1.0,
70796662,19109,T0,question_reducer,6.0,2.0,,3.6.0,1.0,1.0
70796663,19109,T0,question_reducer,2.0,1.0,7.0,3.6.0,,
70796665,19109,T0,question_reducer,,,7.0,3.6.0,2.0,1.0
70796666,19109,T0,question_reducer,6.0,1.0,,3.6.0,3.0,
70796667,19109,T0,question_reducer,4.0,2.0,4.0,3.6.0,,
70796668,19109,T0,question_reducer,3.0,1.0,1.0,3.6.0,1.0,4.0
70796670,19109,T0,question_reducer,5.0,2.0,3.0,3.6.0,,
70796671,19109,T0,question_reducer,5.0,3.0,1.0,3.6.0,,
70796672,19109,T0,question_reducer,3.0,1.0,5.0,3.6.0,,1.0
70796673,19109,T0,question_reducer,4.0,1.0,2.0,3.6.0,,2.0
70796674,19109,T0,question_reducer,4.0,1.0,2.0,3.6.0,1.0,1.0
70796676,19109,T0,question_reducer,6.0,,2.0,3.6.0,1.0,
70796677,19109,T0,question_reducer,3.0,,,3.6.0,5.0,
70796678,19109,T0,question_reducer,7.0,1.0,,3.6.0,2.0,
70796679,19109,T0,question_reducer,4.0,,2.0,3.6.0,1.0,3.0
70796680,19109,T0,question_reducer,5.0,1.0,4.0,3.6.0,,
70796681,19109,T0,question_reducer,6.0,1.0,3.0,3.6.0,,
70796682,19109,T0,question_reducer,8.0,1.0,,3.6.0,1.0,
70796683,19109,T0,question_reducer,,3.0,1.0,3.6.0,1.0,5.0
70796684,19109,T0,question_reducer,8.0,,,3.6.0,2.0,
70796685,19109,T0,question_reducer,7.0,,2.0,3.6.0,1.0,
70796687,19109,T0,question_reducer,6.0,1.0,2.0,3.6.0,,
70796688,19109,T0,question_reducer,7.0,,1.0,3.6.0,1.0,1.0
70796689,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,1.0,
70796690,19109,T0,question_reducer,9.0,,1.0,3.6.0,,
70796691,19109,T0,question_reducer,7.0,,3.0,3.6.0,,
70796692,19109,T0,question_reducer,5.0,1.0,4.0,3.6.0,,
70796693,19109,T0,question_reducer,1.0,3.0,,3.6.0,1.0,5.0
70796694,19109,T0,question_reducer,1.0,,2.0,3.6.0,1.0,6.0
70796695,19109,T0,question_reducer,8.0,1.0,,3.6.0,,
70796697,19109,T0,question_reducer,7.0,1.0,,3.6.0,2.0,
70796698,19109,T0,question_reducer,2.0,1.0,,3.6.0,1.0,6.0
70796699,19109,T0,question_reducer,4.0,1.0,1.0,3.6.0,4.0,
70796700,19109,T0,question_reducer,4.0,1.0,1.0,3.6.0,,4.0
70796701,19109,T0,question_reducer,2.0,2.0,,3.6.0,6.0,
70796702,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,1.0,1.0
70796704,19109,T0,question_reducer,1.0,,7.0,3.6.0,,2.0
70796705,19109,T0,question_reducer,7.0,1.0,2.0,3.6.0,,
70796706,19109,T0,question_reducer,8.0,1.0,,3.6.0,,1.0
70796707,19109,T0,question_reducer,,,6.0,3.6.0,1.0,3.0
70796708,19109,T0,question_reducer,5.0,,1.0,3.6.0,,3.0
70796710,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,1.0,
70796711,19109,T0,question_reducer,4.0,1.0,,3.6.0,,5.0
70796712,19109,T0,question_reducer,3.0,,,3.6.0,1.0,6.0
70796713,19109,T0,question_reducer,7.0,,1.0,3.6.0,1.0,
70796714,19109,T0,question_reducer,6.0,,2.0,3.6.0,1.0,1.0
70796715,19109,T0,question_reducer,3.0,,6.0,3.6.0,,1.0
70796717,19109,T0,question_reducer,7.0,1.0,,3.6.0,2.0,
70796718,19109,T0,question_reducer,5.0,,1.0,3.6.0,1.0,3.0
70796719,19109,T0,question_reducer,8.0,,1.0,3.6.0,1.0,
70796720,19109,T0,question_reducer,5.0,1.0,2.0,3.6.0,2.0,
70796722,19109,T0,question_reducer,7.0,,1.0,3.6.0,2.0,
70796723,19109,T0,question_reducer,7.0,1.0,2.0,3.6.0,,
70796724,19109,T0,question_reducer,1.0,1.0,7.0,3.6.0,1.0,
70796725,19109,T0,question_reducer,2.0,,2.0,3.6.0,2.0,3.0
70796726,19109,T0,question_reducer,3.0,2.0,3.0,3.6.0,1.0,1.0
70796728,19109,T0,question_reducer,5.0,1.0,2.0,3.6.0,2.0,
70796729,19109,T0,question_reducer,7.0,2.0,,3.6.0,1.0,
70796730,19109,T0,question_reducer,5.0,1.0,2.0,3.6.0,1.0,1.0
70796731,19109,T0,question_reducer,1.0,2.0,1.0,3.6.0,1.0,5.0
70796732,19109,T0,question_reducer,5.0,1.0,1.0,3.6.0,3.0,
70796733,19109,T0,question_reducer,8.0,,1.0,3.6.0,1.0,
70796734,19109,T0,question_reducer,7.0,1.0,,3.6.0,,
70796735,19109,T0,question_reducer,8.0,,2.0,3.6.0,,
70796736,19109,T0,question_reducer,5.0,,4.0,3.6.0,1.0,
70796738,19109,T0,question_reducer,8.0,,2.0,3.6.0,,
70796739,19109,T0,question_reducer,4.0,,5.0,3.6.0,,
70796740,19109,T0,question_reducer,2.0,1.0,4.0,3.6.0,,2.0
70796741,19109,T0,question_reducer,4.0,,1.0,3.6.0,4.0,
70796742,19109,T0,question_reducer,3.0,2.0,,3.6.0,,5.0
70796743,19109,T0,question_reducer,8.0,1.0,,3.6.0,,1.0
70796744,19109,T0,question_reducer,6.0,,3.0,3.6.0,1.0,
70796745,19109,T0,question_reducer,5.0,2.0,2.0,3.6.0,,1.0
70796746,19109,T0,question_reducer,2.0,,7.0,3.6.0,,
70796747,19109,T0,question_reducer,6.0,1.0,2.0,3.6.0,1.0,
70796748,19109,T0,question_reducer,5.0,,,3.6.0,,5.0
70796749,19109,T0,question_reducer,6.0,2.0,,3.6.0,2.0,
70796751,19109,T0,question_reducer,5.0,2.0,1.0,3.6.0,1.0,1.0
70796752,19109,T0,question_reducer,3.0,,2.0,3.6.0,1.0,3.0
70796753,19109,T0,question_reducer,1.0,3.0,,3.6.0,,6.0
70796754,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,2.0,
70796755,19109,T0,question_reducer,9.0,1.0,,3.6.0,,
70796756,19109,T0,question_reducer,2.0,1.0,,3.6.0,2.0,5.0
70796757,19109,T0,question_reducer,7.0,1.0,,3.6.0,2.0,
70796758,19109,T0,question_reducer,7.0,,2.0,3.6.0,,1.0
70796759,19109,T0,question_reducer,3.0,,6.0,3.6.0,1.0,
70796761,19109,T0,question_reducer,9.0,,,3.6.0,1.0,
70796762,19109,T0,question_reducer,9.0,,,3.6.0,1.0,
70796763,19109,T0,question_reducer,2.0,,1.0,3.6.0,1.0,6.0
70796764,19109,T0,question_reducer,2.0,2.0,3.0,3.6.0,2.0,
70796765,19109,T0,question_reducer,8.0,1.0,,3.6.0,1.0,
70796766,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,,
70796767,19109,T0,question_reducer,8.0,1.0,,3.6.0,1.0,
70796769,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,1.0,1.0
70796770,19109,T0,question_reducer,5.0,,2.0,3.6.0,3.0,
70796771,19109,T0,question_reducer,3.0,1.0,5.0,3.6.0,,1.0
70796772,19109,T0,question_reducer,2.0,,2.0,3.6.0,1.0,5.0
70796774,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,1.0,
70796775,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,,
70796776,19109,T0,question_reducer,1.0,,9.0,3.6.0,,
70796777,19109,T0,question_reducer,5.0,,2.0,3.6.0,,2.0
70796778,19109,T0,question_reducer,3.0,1.0,,3.6.0,,5.0
70796779,19109,T0,question_reducer,8.0,,1.0,3.6.0,,
70796781,19109,T0,question_reducer,2.0,1.0,5.0,3.6.0,2.0,
70796782,19109,T0,question_reducer,1.0,1.0,5.0,3.6.0,1.0,1.0
70796783,19109,T0,question_reducer,1.0,,3.0,3.6.0,1.0,3.0
70796784,19109,T0,question_reducer,8.0,,1.0,3.6.0,1.0,
70796785,19109,T0,question_reducer,7.0,2.0,,3.6.0,,1.0
70796787,19109,T0,question_reducer,6.0,2.0,1.0,3.6.0,,1.0
70796788,19109,T0,question_reducer,1.0,1.0,1.0,3.6.0,3.0,4.0
70796789,19109,T0,question_reducer,7.0,1.0,2.0,3.6.0,,
70796790,19109,T0,question_reducer,4.0,1.0,2.0,3.6.0,2.0,
70796791,19109,T0,question_reducer,2.0,1.0,,3.6.0,1.0,6.0
70796792,19109,T0,question_reducer,3.0,1.0,5.0,3.6.0,1.0,
70796794,19109,T0,question_reducer,4.0,1.0,,3.6.0,1.0,4.0
70796795,19109,T0,question_reducer,4.0,1.0,1.0,3.6.0,,4.0
70796796,19109,T0,question_reducer,8.0,1.0,,3.6.0,1.0,
70796797,19109,T0,question_reducer,5.0,,,3.6.0,5.0,
70796798,19109,T0,question_reducer,10.0,,,3.6.0,,
70796799,19109,T0,question_reducer,5.0,2.0,2.0,3.6.0,1.0,
70796800,19109,T0,question_reducer,8.0,,2.0,3.6.0,,
70796802,19109,T0,question_reducer,6.0,1.0,,3.6.0,3.0,
70796803,19109,T0,question_reducer,,,1.0,3.6.0,2.0,6.0
70796804,19109,T0,question_reducer,6.0,1.0,2.0,3.6.0,1.0,
70796805,19109,T0,question_reducer,1.0,1.0,2.0,3.6.0,,6.0
70796806,19109,T0,question_reducer,6.0,,3.0,3.6.0,,1.0
70796807,19109,T0,question_reducer,6.0,1.0,2.0,3.6.0,1.0,
70796808,19109,T0,question_reducer,10.0,,,3.6.0,,
70796810,19109,T0,question_reducer,4.0,1.0,,3.6.0,2.0,3.0
70796811,19109,T0,question_reducer,8.0,,2.0,3.6.0,,
70796812,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,,1.0
70796813,19109,T0,question_reducer,4.0,,,3.6.0,2.0,4.0
70796814,19109,T0,question_reducer,,1.0,7.0,3.6.0,1.0,
70796816,19109,T0,question_reducer,1.0,,7.0,3.6.0,2.0,
70796817,19109,T0,question_reducer,6.0,3.0,1.0,3.6.0,,
70796818,19109,T0,question_reducer,5.0,,1.0,3.6.0,2.0,
70796819,19109,T0,question_reducer,6.0,,2.0,3.6.0,,2.0
70796820,19109,T0,question_reducer,2.0,1.0,6.0,3.6.0,1.0,
70796821,19109,T0,question_reducer,7.0,1.0,,3.6.0,2.0,
70796823,19109,T0,question_reducer,7.0,,,3.6.0,1.0,
70796824,19109,T0,question_reducer,7.0,,2.0,3.6.0,,1.0
70796825,19109,T0,question_reducer,5.0,2.0,,3.6.0,1.0,1.0
70796826,19109,T0,question_reducer,5.0,2.0,1.0,3.6.0,2.0,
70796827,19109,T0,question_reducer,6.0,1.0,2.0,3.6.0,,
70796828,19109,T0,question_reducer,4.0,2.0,1.0,3.6.0,,1.0
70796829,19109,T0,question_reducer,6.0,1.0,2.0,3.6.0,,1.0
70796830,19109,T0,question_reducer,7.0,,,3.6.0,3.0,
70796831,19109,T0,question_reducer,4.0,,2.0,3.6.0,4.0,
70796833,19109,T0,question_reducer,5.0,,3.0,3.6.0,1.0,1.0
70796834,19109,T0,question_reducer,8.0,1.0,,3.6.0,1.0,
70796835,19109,T0,question_reducer,9.0,,,3.6.0,1.0,
70796836,19109,T0,question_reducer,6.0,,1.0,3.6.0,2.0,
70796837,19109,T0,question_reducer,5.0,1.0,1.0,3.6.0,1.0,2.0
70796838,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,2.0,
70796840,19109,T0,question_reducer,7.0,,1.0,3.6.0,2.0,
70796841,19109,T0,question_reducer,3.0,,1.0,3.6.0,,5.0
70796842,19109,T0,question_reducer,1.0,1.0,,3.6.0,8.0,
70796843,19109,T0,question_reducer,1.0,2.0,2.0,3.6.0,,5.0
70796844,19109,T0,question_reducer,7.0,,1.0,3.6.0,1.0,1.0
70796845,19109,T0,question_reducer,4.0,1.0,1.0,3.6.0,4.0,
70796846,19109,T0,question_reducer,7.0,2.0,,3.6.0,1.0,
70796848,19109,T0,question_reducer,2.0,,1.0,3.6.0,1.0,6.0
70796849,19109,T0,question_reducer,6.0,,2.0,3.6.0,1.0,
70796850,19109,T0,question_reducer,,1.0,7.0,3.6.0,2.0,
70796851,19109,T0,question_reducer,1.0,1.0,6.0,3.6.0,,1.0
70796852,19109,T0,question_reducer,6.0,3.0,,3.6.0,1.0,
70796853,19109,T0,question_reducer,7.0,,3.0,3.6.0,,
70796854,19109,T0,question_reducer,3.0,,3.0,3.6.0,4.0,
70796855,19109,T0,question_reducer,6.0,,2.0,3.6.0,,1.0
70796856,19109,T0,question_reducer,6.0,1.0,2.0,3.6.0,1.0,
70796858,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,,1.0
70796859,19109,T0,question_reducer,3.0,,6.0,3.6.0,,
70796860,19109,T0,question_reducer,8.0,1.0,1.0,3.6.0,,
70796861,19109,T0,question_reducer,9.0,1.0,,3.6.0,,
70796862,19109,T0,question_reducer,4.0,,1.0,3.6.0,,4.0
70796863,19109,T0,question_reducer,4.0,,1.0,3.6.0,4.0,
70796865,19109,T0,question_reducer,5.0,1.0,1.0,3.6.0,2.0,1.0
70796866,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,1.0,
70796868,19109,T0,question_reducer,3.0,,3.0,3.6.0,1.0,3.0
70796869,19109,T0,question_reducer,1.0,,1.0,3.6.0,,8.0
70796870,19109,T0,question_reducer,4.0,,4.0,3.6.0,2.0,
70796871,19109,T0,question_reducer,7.0,1.0,,3.6.0,,1.0
70796872,19109,T0,question_reducer,2.0,,2.0,3.6.0,,5.0
70796873,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,2.0,
70796874,19109,T0,question_reducer,2.0,3.0,1.0,3.6.0,1.0,3.0
70796876,19109,T0,question_reducer,7.0,,1.0,3.6.0,1.0,1.0
70796877,19109,T0,question_reducer,7.0,1.0,2.0,3.6.0,,
70796878,19109,T0,question_reducer,3.0,,6.0,3.6.0,1.0,
70796879,19109,T0,question_reducer,4.0,,,3.6.0,2.0,4.0
70796880,19109,T0,question_reducer,9.0,,,3.6.0,,
70796882,19109,T0,question_reducer,5.0,,3.0,3.6.0,2.0,
70796883,19109,T0,question_reducer,9.0,,1.0,3.6.0,,
70796884,19109,T0,question_reducer,5.0,,3.0,3.6.0,1.0,1.0
70796885,19109,T0,question_reducer,8.0,,1.0,3.6.0,1.0,
70796886,19109,T0,question_reducer,4.0,2.0,,3.6.0,1.0,3.0
70796887,19109,T0,question_reducer,3.0,,1.0,3.6.0,,5.0
70796888,19109,T0,question_reducer,2.0,1.0,2.0,3.6.0,,5.0
70796889,19109,T0,question_reducer,5.0,1.0,1.0,3.6.0,2.0,1.0
70796890,19109,T0,question_reducer,9.0,,,3.6.0,1.0,
70796891,19109,T0,question_reducer,5.0,1.0,4.0,3.6.0,,
70796892,19109,T0,question_reducer,4.0,,1.0,3.6.0,1.0,4.0
70796894,19109,T0,question_reducer,6.0,1.0,2.0,3.6.0,1.0,
70796895,19109,T0,question_reducer,5.0,2.0,2.0,3.6.0,1.0,
70796896,19109,T0,question_reducer,3.0,1.0,3.0,3.6.0,,1.0
70796897,19109,T0,question_reducer,5.0,1.0,3.0,3.6.0,,
70796898,19109,T0,question_reducer,5.0,2.0,1.0,3.6.0,2.0,
70796899,19109,T0,question_reducer,3.0,1.0,2.0,3.6.0,,4.0
70796900,19109,T0,question_reducer,6.0,,,3.6.0,4.0,
70796901,19109,T0,question_reducer,9.0,,,3.6.0,1.0,
70796902,19109,T0,question_reducer,8.0,,,3.6.0,2.0,
70796903,19109,T0,question_reducer,6.0,1.0,2.0,3.6.0,1.0,
70796904,19109,T0,question_reducer,1.0,1.0,2.0,3.6.0,,6.0
70796906,19109,T0,question_reducer,9.0,,,3.6.0,1.0,
70796907,19109,T0,question_reducer,3.0,3.0,2.0,3.6.0,,2.0
70796908,19109,T0,question_reducer,7.0,,1.0,3.6.0,2.0,
70796909,19109,T0,question_reducer,4.0,2.0,,3.6.0,,4.0
70796910,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,1.0,
70796911,19109,T0,question_reducer,,,2.0,3.6.0,1.0,7.0
70796912,19109,T0,question_reducer,5.0,,1.0,3.6.0,3.0,
70796913,19109,T0,question_reducer,5.0,2.0,,3.6.0,,1.0
70796914,19109,T0,question_reducer,4.0,2.0,1.0,3.6.0,2.0,
70796916,19109,T0,question_reducer,8.0,,,3.6.0,,
70796917,19109,T0,question_reducer,5.0,,2.0,3.6.0,3.0,
70796918,19109,T0,question_reducer,4.0,,1.0,3.6.0,4.0,
70796919,19109,T0,question_reducer,8.0,1.0,,3.6.0,,
70796920,19109,T0,question_reducer,4.0,,,3.6.0,,4.0
70796922,19109,T0,question_reducer,6.0,,2.0,3.6.0,,1.0
70796923,19109,T0,question_reducer,5.0,2.0,2.0,3.6.0,1.0,
70796924,19109,T0,question_reducer,6.0,,2.0,3.6.0,2.0,
70796926,19109,T0,question_reducer,2.0,,7.0,3.6.0,,
70796927,19109,T0,question_reducer,7.0,,2.0,3.6.0,,1.0
70796928,19109,T0,question_reducer,5.0,2.0,2.0,3.6.0,1.0,
70796929,19109,T0,question_reducer,6.0,,3.0,3.6.0,,1.0
70796930,19109,T0,question_reducer,1.0,1.0,6.0,3.6.0,1.0,1.0
70796931,19109,T0,question_reducer,7.0,,2.0,3.6.0,1.0,
70796932,19109,T0,question_reducer,1.0,2.0,1.0,3.6.0,1.0,5.0
70796933,19109,T0,question_reducer,3.0,1.0,,3.6.0,1.0,5.0
70796935,19109,T0,question_reducer,7.0,3.0,,3.6.0,,
70796936,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,,
70796937,19109,T0,question_reducer,6.0,2.0,,3.6.0,,2.0
70796938,19109,T0,question_reducer,6.0,3.0,,3.6.0,,1.0
70796939,19109,T0,question_reducer,6.0,2.0,2.0,3.6.0,,
70796941,19109,T0,question_reducer,9.0,1.0,,3.6.0,,
70796942,19109,T0,question_reducer,7.0,,2.0,3.6.0,1.0,
70796943,19109,T0,question_reducer,2.0,4.0,,3.6.0,1.0,3.0
70796945,19109,T0,question_reducer,6.0,2.0,1.0,3.6.0,1.0,
70796946,19109,T0,question_reducer,8.0,1.0,,3.6.0,,1.0
70796947,19109,T0,question_reducer,5.0,1.0,3.0,3.6.0,1.0,
70796948,19109,T0,question_reducer,2.0,2.0,2.0,3.6.0,,4.0
70796949,19109,T0,question_reducer,2.0,,5.0,3.6.0,1.0,1.0
70796950,19109,T0,question_reducer,7.0,,,3.6.0,1.0,
70796951,19109,T0,question_reducer,2.0,1.0,5.0,3.6.0,,2.0
70796953,19109,T0,question_reducer,,,8.0,3.6.0,1.0,
70796954,19109,T0,question_reducer,4.0,,,3.6.0,,6.0
70796956,19109,T0,question_reducer,3.0,2.0,1.0,3.6.0,,4.0
70796957,19109,T0,question_reducer,1.0,2.0,5.0,3.6.0,,2.0
70796958,19109,T0,question_reducer,,,4.0,3.6.0,1.0,5.0
70796959,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,2.0,
70796960,19109,T0,question_reducer,,3.0,5.0,3.6.0,1.0,1.0
70796962,19109,T0,question_reducer,5.0,1.0,4.0,3.6.0,,
70796963,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,1.0,
70796964,19109,T0,question_reducer,6.0,1.0,2.0,3.6.0,1.0,
70796965,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,1.0,1.0
70796967,19109,T0,question_reducer,3.0,1.0,2.0,3.6.0,1.0,2.0
70796968,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,1.0,
70796970,19109,T0,question_reducer,4.0,2.0,,3.6.0,4.0,
70796971,19109,T0,question_reducer,4.0,1.0,5.0,3.6.0,,
70796972,19109,T0,question_reducer,6.0,1.0,1.0,3.6.0,1.0,1.0
70796974,19109,T0,question_reducer,7.0,2.0,1.0,3.6.0,,
70796975,19109,T0,question_reducer,2.0,1.0,2.0,3.6.0,1.0,4.0
70796976,19109,T0,question_reducer,3.0,1.0,1.0,3.6.0,2.0,3.0
70796978,19109,T0,question_reducer,1.0,3.0,,3.6.0,6.0,
70796979,19109,T0,question_reducer,7.0,1.0,1.0,3.6.0,1.0,
70796980,19109,T0,question_reducer,6.0,,,3.6.0,3.0,1.0
70796981,19109,T0,question_reducer,5.0,1.0,1.0,3.6.0,1.0,1.0
70796982,19109,T0,question_reducer,,2.0,1.0,3.6.0,,6.0
70796983,19109,T0,question_reducer,7.0,2.0,,3.6.0,1.0,
70796984,19109,T0,question_reducer,8.0,1.0,1.0,3.6.0,,
70796985,19109,T0,question_reducer,1.0,2.0,2.0,3.6.0,1.0,3.0
